<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNYRUB;D;20220912;0;8.7404042;;;8.7286449;
CNYRUB;D;20220912;0;8.7286881;;;8.7284724;
CNYRUB;D;20220912;0;8.7284293;;;8.7315846;
CNYRUB;D;20220912;0;8.7332164;;;8.7496765;
CNYRUB;D;20220912;0;8.7505535;;;8.7362497;
CNYRUB;D;20220912;0;8.6991261;;;8.7454344;
CNYRUB;D;20220912;0;8.7458447;;;8.7038237;
CNYRUB;D;20220912;0;8.6849761;;;8.7063596;
CNYRUB;D;20220912;0;8.7095877;;;8.6995703;
CNYRUB;D;20220912;0;8.7036220;;;8.6279314;
CNYRUB;D;20220912;0;8.6281802;;;8.6547616;
CNYRUB;D;20220912;0;8.6695712;;;8.6083577;
CNYRUB;D;20220912;0;8.7043165;;;8.6270456;
CNYRUB;D;20220912;0;8.5941453;;;8.6512065;
CNYRUB;D;20220912;0;8.6230565;;;8.6492069;
CNYRUB;D;20220912;0;8.6203161;;;8.6529433;
CNYRUB;D;20220912;0;8.6493319;;;8.6493319;
CNYRUB;D;20220913;0;8.6493319;;;8.7579527;
CNYRUB;D;20220913;0;8.7574326;;;8.5673021;
CNYRUB;D;20220913;0;8.6756210;;;8.6977325;
CNYRUB;D;20220913;0;8.6970104;;;8.6973137;
CNYRUB;D;20220913;0;8.6976603;;;8.7181254;
CNYRUB;D;20220913;0;8.6441363;;;8.7283362;
CNYRUB;D;20220913;0;8.7324235;;;8.7377239;
CNYRUB;D;20220913;0;8.7355575;;;8.6922299;
CNYRUB;D;20220913;0;8.6972704;;;8.6799538;
CNYRUB;D;20220913;0;8.6870739;;;8.6675765;
CNYRUB;D;20220913;0;8.6682987;;;8.6633449;
CNYRUB;D;20220913;0;8.6671433;;;8.6473137;
CNYRUB;D;20220913;0;8.6473137;;;8.6655113;
CNYRUB;D;20220913;0;8.6943963;;;8.6871750;
CNYRUB;D;20220913;0;8.7016176;;;8.6688330;
CNYRUB;D;20220913;0;8.6694107;;;8.5788562;
CNYRUB;D;20220913;0;8.5716349;;;8.5788562;
CNYRUB;D;20220913;0;8.5784951;;;8.6799538;
CNYRUB;D;20220913;0;8.6077412;;;8.4488735;
CNYRUB;D;20220913;0;8.4488735;;;8.4488735;
CNYRUB;D;20220914;0;8.4416522;;;8.6005199;
CNYRUB;D;20220914;0;8.4849798;;;8.5930387;
CNYRUB;D;20220914;0;8.8366551;;;8.9160890;
CNYRUB;D;20220914;0;8.6582900;;;8.6601964;
CNYRUB;D;20220914;0;8.6611207;;;8.6681542;
CNYRUB;D;20220914;0;8.6683709;;;8.6702773;
CNYRUB;D;20220914;0;8.6633449;;;8.6460861;
CNYRUB;D;20220914;0;8.6452629;;;8.6200173;
CNYRUB;D;20220914;0;8.6384671;;;8.6310396;
CNYRUB;D;20220914;0;8.6067351;;;8.6202663;
CNYRUB;D;20220914;0;8.6255434;;;8.6222588;
CNYRUB;D;20220914;0;8.5589841;;;8.6266593;
CNYRUB;D;20220914;0;8.6067776;;;8.6399954;
CNYRUB;D;20220914;0;8.6233800;;;8.5474715;
CNYRUB;D;20220914;0;8.6429490;;;8.5932987;
CNYRUB;D;20220914;0;8.6255290;;;8.6174348;
CNYRUB;D;20220914;0;8.6170940;;;8.6163601;
CNYRUB;D;20220914;0;8.6157164;;;8.6198037;
CNYRUB;D;20220914;0;8.6193274;;;8.6245938;
CNYRUB;D;20220915;0;8.6241750;;;8.6241173;
CNYRUB;D;20220915;0;8.6193949;;;8.6232941;
CNYRUB;D;20220915;0;8.6224276;;;8.6233085;
CNYRUB;D;20220915;0;8.6267156;;;8.6263797;
CNYRUB;D;20220915;0;8.6234385;;;8.6246660;
CNYRUB;D;20220915;0;8.6239295;;;8.6233807;
CNYRUB;D;20220915;0;8.5690546;;;8.5763155;
CNYRUB;D;20220915;0;8.5734817;;;8.5739762;
CNYRUB;D;20220915;0;8.5735638;;;8.6008845;
CNYRUB;D;20220915;0;8.6080639;;;8.6088537;
CNYRUB;D;20220915;0;8.6098227;;;8.4886961;
CNYRUB;D;20220915;0;8.5243594;;;8.5636351;
CNYRUB;D;20220915;0;8.5886356;;;8.5675932;
CNYRUB;D;20220915;0;8.5860326;;;8.5548053;
CNYRUB;D;20220915;0;8.6094190;;;8.5618013;
CNYRUB;D;20220915;0;8.6645400;;;8.5694367;
CNYRUB;D;20220915;0;8.5760490;;;8.5622934;
CNYRUB;D;20220915;0;8.5646070;;;8.5613733;
CNYRUB;D;20220915;0;8.6093714;;;8.5616192;
CNYRUB;D;20220915;0;8.6130747;;;8.6637931;
CNYRUB;D;20220915;0;8.6959957;;;8.6874389;
CNYRUB;D;20220915;0;8.5653336;;;8.6012469;
CNYRUB;D;20220915;0;8.6802563;;;8.6802563;
CNYRUB;D;20220915;0;8.5617422;;;8.5617422;
CNYRUB;D;20220916;0;8.5636959;;;8.5595874;
CNYRUB;D;20220916;0;8.5595874;;;8.5631571;
CNYRUB;D;20220916;0;8.5639077;;;8.5641081;
CNYRUB;D;20220916;0;8.5645516;;;8.5581425;
CNYRUB;D;20220916;0;8.5585858;;;8.5584727;
CNYRUB;D;20220916;0;8.5575029;;;8.5862797;
CNYRUB;D;20220916;0;8.5865668;;;8.5815281;
CNYRUB;D;20220916;0;8.5854456;;;8.5912522;
CNYRUB;D;20220916;0;8.5929939;;;8.5886074;
CNYRUB;D;20220916;0;8.5874573;;;8.5600241;
CNYRUB;D;20220916;0;8.6040445;;;8.5955636;
CNYRUB;D;20220916;0;8.6409882;;;8.5818494;
CNYRUB;D;20220916;0;8.6329114;;;8.5783381;
CNYRUB;D;20220916;0;8.5836326;;;8.5958555;
CNYRUB;D;20220916;0;8.5978561;;;8.6078196;
CNYRUB;D;20220916;0;8.6116836;;;8.6235895;
CNYRUB;D;20220916;0;8.6226029;;;8.5437698;
CNYRUB;D;20220916;0;8.6219864;;;8.5115966;
CNYRUB;D;20220916;0;8.6331398;;;8.6522435;
CNYRUB;D;20220916;0;8.5723682;;;8.5866674;
CNYRUB;D;20220916;0;8.5080218;;;8.5437698;
CNYRUB;D;20220916;0;8.6081162;;;8.6855198;
CNYRUB;D;20220917;0;8.6152658;;;8.5437698;
CNYRUB;D;20220917;0;8.5293782;;;8.5132151;
