<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
EURRUB;60;20221004;180000;58.5994000;59.3020000;58.5935000;58.7180000;127
EURRUB;60;20221004;190000;58.7168000;59.4060000;58.7150000;58.8418000;126
EURRUB;60;20221004;200000;58.8347000;58.9490000;58.6030000;58.7941000;132
EURRUB;60;20221004;210000;58.8023000;59.3050000;58.7427000;58.8141000;131
EURRUB;60;20221004;220000;58.8076000;59.4820000;58.7799000;58.9639000;130
EURRUB;60;20221004;230000;58.9491000;59.4920000;58.8448000;58.9197000;130
EURRUB;60;20221005;000000;58.9132000;58.9710000;58.8795000;58.8837000;115
EURRUB;60;20221005;010000;58.8866000;59.3653000;58.8647000;58.8721000;97
EURRUB;60;20221005;020000;58.8721000;59.4160000;58.8603000;58.8718000;100
EURRUB;60;20221005;030000;58.8717000;58.9490000;58.8534000;58.8776000;123
EURRUB;60;20221005;040000;58.8764000;58.9710000;58.7980000;58.8352000;130
EURRUB;60;20221005;050000;58.8388000;59.3390000;58.7756000;58.7791000;131
EURRUB;60;20221005;060000;58.7732000;59.3380000;58.7408000;58.7809000;132
EURRUB;60;20221005;070000;58.7810000;58.8260000;58.7355000;58.7903000;128
EURRUB;60;20221005;080000;58.7957000;59.3520000;58.0753000;58.0753000;127
EURRUB;60;20221005;090000;58.0817000;58.2130000;57.9597000;57.9597000;131
EURRUB;60;20221005;100000;57.9728000;59.0230000;57.8528000;58.2838000;128
EURRUB;60;20221005;110000;58.2921000;58.9820000;58.2751000;58.6195000;128
EURRUB;60;20221005;120000;58.6248000;58.9380000;58.4388000;58.5636000;131
EURRUB;60;20221005;130000;58.5636000;59.0997000;58.5537000;59.0078000;131
EURRUB;60;20221005;140000;59.0126000;59.1641000;58.7380000;59.0666000;130
EURRUB;60;20221005;150000;59.0666000;59.7090000;58.7690000;59.3440000;76
EURRUB;60;20221005;160000;59.6530000;60.1820000;59.6530000;59.9890000;12
EURRUB;60;20221005;170000;59.9150000;59.9450000;59.8160000;59.9020000;12
EURRUB;60;20221005;180000;60.0890000;60.0890000;59.4691000;59.7020000;22
EURRUB;60;20221005;190000;59.8860000;60.2810000;59.6090000;60.1950000;12
EURRUB;60;20221005;200000;60.0540000;60.5810000;60.0540000;60.2990000;12
EURRUB;60;20221005;210000;60.2930000;60.4880000;60.2930000;60.3900000;12
EURRUB;60;20221005;220000;60.3750000;60.5390000;60.3750000;60.5390000;12
EURRUB;60;20221005;230000;60.5460000;60.5460000;60.3300000;60.3630000;12
EURRUB;60;20221006;000000;60.3170000;60.3550000;59.8620000;59.8620000;12
EURRUB;60;20221006;010000;60.0060000;60.0540000;59.9384000;59.9748000;62
EURRUB;60;20221006;020000;59.9809000;60.0500000;59.8110000;59.8110000;15
EURRUB;60;20221006;060000;59.8150000;59.8420000;59.8150000;59.8420000;3
EURRUB;60;20221006;070000;59.8240000;59.8780000;59.8220000;59.8780000;5
EURRUB;60;20221006;080000;60.2210000;60.2520000;59.6174000;59.6806000;99
EURRUB;60;20221006;090000;59.6794000;60.2440000;59.6367000;59.9000000;129
EURRUB;60;20221006;100000;59.7847000;60.5350000;59.6700000;59.8295000;130
EURRUB;60;20221006;110000;59.8592000;60.2600000;59.3271000;59.3271000;129
EURRUB;60;20221006;120000;59.3319000;60.2630000;59.3008000;59.4889000;130
EURRUB;60;20221006;130000;59.4920000;60.3150000;59.4721000;59.6385000;131
EURRUB;60;20221006;140000;59.6397000;60.2610000;59.4541000;59.7680000;127
EURRUB;60;20221006;150000;59.7687000;60.2770000;59.6016000;59.6651000;131
EURRUB;60;20221006;160000;59.6609000;60.2460000;59.5895000;59.6766000;122
EURRUB;60;20221006;170000;59.6723000;60.5470000;59.3639000;59.4207000;126
EURRUB;60;20221006;180000;59.4189000;60.4690000;59.3693000;59.4879000;122
EURRUB;60;20221006;190000;59.4993000;60.5970000;59.2780000;59.2797000;122
EURRUB;60;20221006;200000;59.2809000;60.6870000;59.1818000;59.2501000;115
EURRUB;60;20221006;210000;59.2646000;60.4670000;59.2525000;59.3469000;125
EURRUB;60;20221006;220000;59.3402000;60.0300000;59.2114000;59.2114000;125
EURRUB;60;20221006;230000;59.2260000;60.4070000;59.1908000;59.2307000;125
EURRUB;60;20221007;000000;59.2313000;59.2604000;59.1902000;59.1975000;99
EURRUB;60;20221007;010000;59.1927000;60.2120000;59.1876000;59.2141000;94
EURRUB;60;20221007;020000;59.2186000;59.2529000;59.2065000;59.2251000;96
EURRUB;60;20221007;030000;59.2270000;59.2481000;59.1870000;59.1997000;109
EURRUB;60;20221007;040000;59.2239000;59.2518000;59.1858000;59.2264000;116
EURRUB;60;20221007;050000;59.2215000;59.2608000;59.1912000;59.2529000;119
EURRUB;60;20221007;060000;59.2493000;59.3620000;59.2342000;59.3134000;130
EURRUB;60;20221007;070000;59.3176000;59.7510000;59.3098000;59.6892000;130
EURRUB;60;20221007;080000;59.6874000;59.7300000;59.5152000;59.5152000;116
EURRUB;60;20221007;090000;59.5182000;59.5827000;59.5158000;59.5638000;117
EURRUB;60;20221007;100000;59.5571000;59.9840000;59.3063000;59.3414000;130
EURRUB;60;20221007;110000;59.3518000;60.9300000;59.3518000;60.1383000;126
EURRUB;60;20221007;120000;60.1383000;60.8910000;60.0361000;60.2596000;132
EURRUB;60;20221007;130000;60.2725000;60.6390000;60.0464000;60.0833000;129
EURRUB;60;20221007;140000;60.0899000;60.3080000;59.8041000;59.8199000;131
EURRUB;60;20221007;150000;59.8285000;60.8840000;59.6787000;59.6787000;122
EURRUB;60;20221007;160000;59.7080000;60.7370000;59.6903000;60.3840000;25
EURRUB;60;20221007;170000;60.5040000;61.1010000;60.2976000;60.4350000;13
EURRUB;60;20221007;180000;60.5940000;61.0380000;60.5380000;60.9400000;12
EURRUB;60;20221007;190000;61.0730000;61.0730000;60.5030000;60.5030000;12
EURRUB;60;20221007;200000;60.5230000;60.5500000;60.4020000;60.4210000;12
EURRUB;60;20221007;210000;60.4080000;60.4520000;60.0570000;60.0570000;12
EURRUB;60;20221007;220000;60.0440000;60.8080000;60.0440000;60.3760000;12
EURRUB;60;20221007;230000;60.3880000;60.3990000;60.0250000;60.3900000;11
EURRUB;60;20221008;000000;60.4030000;60.7270000;60.1590000;60.7270000;12
EURRUB;60;20221008;010000;60.5750000;60.5750000;60.5530000;60.5530000;8
EURRUB;60;20221010;010000;62.6190000;62.6190000;62.6061000;62.6126000;42
EURRUB;60;20221010;020000;62.6061000;62.6190000;62.5676000;62.5676000;10
EURRUB;60;20221010;070000;59.6040000;59.6100000;59.5386000;59.5686000;68
EURRUB;60;20221010;080000;59.5662000;59.7930000;59.5394000;59.7264000;126
EURRUB;60;20221010;090000;59.7233000;59.9610000;59.6050000;59.8774000;127
EURRUB;60;20221010;100000;59.8984000;60.5640000;59.6440000;59.9322000;132
EURRUB;60;20221010;110000;59.9594000;61.0410000;59.7855000;61.0301000;130
EURRUB;60;20221010;120000;61.0276000;61.3200000;60.1556000;60.1879000;129
EURRUB;60;20221010;130000;60.1910000;61.1710000;60.1910000;60.3004000;129
EURRUB;60;20221010;140000;60.2991000;61.3210000;60.0036000;60.1674000;125
EURRUB;60;20221010;150000;60.1637000;61.1810000;60.1637000;60.3818000;125
EURRUB;60;20221010;160000;60.3861000;61.2650000;60.3675000;61.1070000;53
EURRUB;60;20221010;170000;61.1470000;61.2900000;60.9150000;61.1250000;12
EURRUB;60;20221010;180000;61.1170000;61.3820000;61.0950000;61.1620000;12
EURRUB;60;20221010;190000;61.3760000;61.9060000;60.9150000;60.9150000;11
EURRUB;60;20221010;200000;61.2910000;61.2910000;61.2090000;61.2340000;12
EURRUB;60;20221010;210000;61.2410000;61.8480000;61.2200000;61.8450000;12
EURRUB;60;20221010;220000;61.8650000;61.8890000;61.8510000;61.8510000;11
EURRUB;60;20221010;230000;61.7900000;61.9180000;61.7830000;61.9180000;12
EURRUB;60;20221011;000000;61.9130000;61.9730000;61.9110000;61.9730000;12
EURRUB;60;20221011;010000;62.1210000;62.1290000;61.7010000;61.8570000;66
EURRUB;60;20221011;020000;61.8555000;61.8651000;61.2317000;61.2760000;15
EURRUB;60;20221011;030000;61.3470000;61.3470000;61.3130000;61.3180000;6
EURRUB;60;20221011;040000;61.2620000;61.9540000;61.2620000;61.9480000;12
EURRUB;60;20221011;050000;61.9230000;61.9230000;61.6030000;61.6030000;7
EURRUB;60;20221011;080000;61.3090000;61.4569000;61.3090000;61.4188000;60
EURRUB;60;20221011;090000;61.4220000;61.8010000;61.3790000;61.7690000;131
EURRUB;60;20221011;100000;61.7773000;62.0860000;61.3890000;61.6397000;130
EURRUB;60;20221011;110000;61.6664000;62.7820000;61.6530000;61.9023000;123
EURRUB;60;20221011;120000;61.8934000;62.4100000;61.8934000;62.0555000;132
EURRUB;60;20221011;130000;62.0568000;62.6200000;61.8960000;61.8985000;131
EURRUB;60;20221011;140000;61.9036000;62.5650000;61.7715000;61.8007000;129
EURRUB;60;20221011;150000;61.8197000;62.7190000;61.2128000;62.3780000;123
EURRUB;60;20221011;160000;62.4140000;62.7220000;62.1310000;62.7220000;12
EURRUB;60;20221011;170000;62.6360000;63.2320000;62.5850000;62.6210000;11
EURRUB;60;20221011;180000;62.6280000;62.8060000;62.4639000;62.5926000;22
EURRUB;60;20221011;190000;62.7830000;63.1920000;62.6780000;63.1920000;12
EURRUB;60;20221011;200000;63.0000000;63.2620000;63.0000000;63.2350000;12
EURRUB;60;20221011;210000;63.2110000;63.2110000;63.0910000;63.1110000;8
EURRUB;60;20221011;220000;62.5210000;62.5210000;62.3240000;62.3240000;4
EURRUB;60;20221011;230000;62.8150000;62.8940000;62.7830000;62.8940000;12
EURRUB;60;20221012;000000;62.7820000;62.8200000;62.7390000;62.8200000;7
EURRUB;60;20221012;010000;62.8430000;63.5228000;62.8030000;63.4966000;55
EURRUB;60;20221012;020000;63.4966000;63.5162000;63.4966000;63.5147000;10
EURRUB;60;20221012;060000;61.6196000;61.6770000;61.6196000;61.6578000;11
EURRUB;60;20221012;070000;61.6604000;61.7050000;61.6215000;61.6502000;128
EURRUB;60;20221012;080000;61.6477000;62.5910000;61.6457000;62.2390000;131
EURRUB;60;20221012;090000;62.2461000;63.1030000;62.2461000;62.5721000;132
EURRUB;60;20221012;100000;62.5760000;62.8540000;62.1440000;62.5748000;129
EURRUB;60;20221012;110000;62.5722000;62.9360000;61.6980000;61.7190000;121
EURRUB;60;20221012;120000;61.7095000;62.8210000;61.4379000;61.8780000;119
EURRUB;60;20221012;130000;61.8870000;62.7030000;61.6834000;61.9138000;129
EURRUB;60;20221012;140000;61.9086000;62.5840000;61.9010000;61.9259000;47
EURRUB;60;20221012;200000;61.6976000;62.3690000;61.6371000;61.6708000;53
EURRUB;60;20221012;210000;61.6517000;62.3840000;61.6396000;61.7090000;129
EURRUB;60;20221012;220000;61.7198000;62.5070000;61.6765000;61.7428000;130
EURRUB;60;20221012;230000;61.7428000;62.4250000;61.7097000;61.7695000;129
EURRUB;60;20221013;000000;61.7708000;62.4190000;61.7409000;61.7822000;95
EURRUB;60;20221013;010000;61.7701000;63.9380000;61.7486000;63.7620000;54
EURRUB;60;20221013;020000;64.1120000;64.1120000;63.7810000;63.7820000;12
EURRUB;60;20221013;030000;63.7730000;63.9750000;63.7610000;63.9590000;12
