<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
INRRUB;D;20220831;0;0.7499656;;;0.7515353;
INRRUB;D;20220831;0;0.7576232;;;0.7515066;
INRRUB;D;20220831;0;0.7517412;;;0.7491928;
INRRUB;D;20220831;0;0.7586609;;;0.7588132;
INRRUB;D;20220831;0;0.7583456;;;0.7648250;
INRRUB;D;20220831;0;0.7659668;;;0.7530310;
INRRUB;D;20220831;0;0.7608373;;;0.7588915;
INRRUB;D;20220831;0;0.7595231;;;0.7577394;
INRRUB;D;20220831;0;0.7586740;;;0.7594153;
INRRUB;D;20220831;0;0.7590050;;;0.7564741;
INRRUB;D;20220831;0;0.7567146;;;0.7548265;
INRRUB;D;20220831;0;0.7546368;;;0.7538477;
INRRUB;D;20220831;0;0.7439635;;;0.7638671;
INRRUB;D;20220831;0;0.7537404;;;0.7540057;
INRRUB;D;20220901;0;0.7413457;;;0.7413178;
INRRUB;D;20220901;0;0.7506470;;;0.7499874;
INRRUB;D;20220901;0;0.7409268;;;0.7455612;
INRRUB;D;20220901;0;0.7559257;;;0.7556151;
INRRUB;D;20220901;0;0.7555411;;;0.7556239;
INRRUB;D;20220901;0;0.7556154;;;0.7556936;
INRRUB;D;20220901;0;0.7557483;;;0.7540704;
INRRUB;D;20220901;0;0.7542115;;;0.7560060;
INRRUB;D;20220901;0;0.7572713;;;0.7599472;
INRRUB;D;20220901;0;0.7602853;;;0.7563894;
INRRUB;D;20220901;0;0.7566234;;;0.7519507;
INRRUB;D;20220901;0;0.7487667;;;0.7583704;
INRRUB;D;20220901;0;0.7581323;;;0.7520499;
INRRUB;D;20220901;0;0.7582343;;;0.7612943;
INRRUB;D;20220901;0;0.7609118;;;0.7471279;
INRRUB;D;20220901;0;0.7500094;;;0.7433665;
INRRUB;D;20220901;0;0.7452455;;;0.7555170;
INRRUB;D;20220902;0;0.7444240;;;0.7445551;
INRRUB;D;20220902;0;0.7482112;;;0.7580122;
INRRUB;D;20220902;0;0.7578470;;;0.7585571;
INRRUB;D;20220902;0;0.7447357;;;0.7483858;
INRRUB;D;20220902;0;0.7457427;;;0.7456488;
INRRUB;D;20220902;0;0.7445671;;;0.7578613;
INRRUB;D;20220902;0;0.7578246;;;0.7577848;
INRRUB;D;20220902;0;0.7577635;;;0.7562295;
INRRUB;D;20220902;0;0.7555321;;;0.7564122;
INRRUB;D;20220902;0;0.7564160;;;0.7546600;
INRRUB;D;20220902;0;0.7601861;;;0.7631380;
INRRUB;D;20220902;0;0.7634969;;;0.7565073;
INRRUB;D;20220902;0;0.7568348;;;0.7639737;
INRRUB;D;20220902;0;0.7538858;;;0.7593081;
INRRUB;D;20220902;0;0.7593159;;;0.7630704;
INRRUB;D;20220902;0;0.7622824;;;0.7574615;
INRRUB;D;20220902;0;0.7573906;;;0.7581191;
INRRUB;D;20220902;0;0.7585757;;;0.7626820;
INRRUB;D;20220902;0;0.7554285;;;0.7626320;
INRRUB;D;20220902;0;0.7490578;;;0.7641743;
INRRUB;D;20220902;0;0.7573523;;;0.7574096;
INRRUB;D;20220902;0;0.7571773;;;0.7574206;
INRRUB;D;20220902;0;0.7573676;;;0.7564645;
INRRUB;D;20220903;0;0.7563009;;;0.7566561;
INRRUB;D;20220903;0;0.7568290;;;0.7562464;
