<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDINR;60;20220822;120000;79.8925000;79.9200000;79.8600000;79.8650000;283
USDINR;60;20220822;130000;79.8625000;79.9000000;79.8425000;79.8650000;343
USDINR;60;20220822;140000;79.8625000;79.8700000;79.8625000;79.8675000;7
USDINR;60;20220822;170000;79.8340000;79.8660000;79.8160000;79.8660000;24
USDINR;60;20220822;180000;79.8580000;79.8700000;79.8300000;79.8550000;43
USDINR;60;20220822;190000;79.8500000;79.8640000;79.8500000;79.8600000;11
USDINR;60;20220822;200000;79.8600000;79.8600000;79.8600000;79.8600000;1
USDINR;60;20220822;210000;79.8600000;79.8600000;79.8600000;79.8600000;3
USDINR;60;20220822;220000;79.8600000;79.8600000;79.8600000;79.8600000;5
USDINR;60;20220822;230000;79.8600000;79.8600000;79.8500000;79.8500000;4
USDINR;60;20220823;010000;79.8500000;79.8500000;79.8500000;79.8500000;1
USDINR;60;20220823;040000;79.8500000;79.8500000;79.8500000;79.8500000;1
USDINR;60;20220823;050000;79.8500000;79.8700000;79.8500000;79.8700000;2
USDINR;60;20220823;060000;79.8500000;79.8700000;79.8350000;79.8450000;14
USDINR;60;20220823;070000;79.8675000;79.8750000;79.8150000;79.8675000;169
USDINR;60;20220823;080000;79.8600000;79.8800000;79.8500000;79.8775000;269
USDINR;60;20220823;090000;79.8750000;79.8950000;79.8600000;79.8850000;252
USDINR;60;20220823;100000;79.8825000;79.9050000;79.8750000;79.8925000;331
USDINR;60;20220823;110000;79.8925000;79.8950000;79.8450000;79.8525000;282
USDINR;60;20220823;120000;79.8550000;79.8650000;79.8275000;79.8500000;323
USDINR;60;20220823;130000;79.8525000;79.8850000;79.8375000;79.8600000;327
USDINR;60;20220823;140000;79.8575000;79.8700000;79.8575000;79.8625000;6
USDINR;60;20220823;170000;79.8340000;79.8340000;79.7470000;79.7550000;27
USDINR;60;20220823;180000;79.7550000;79.8140000;79.6650000;79.7780000;119
USDINR;60;20220823;190000;79.7830000;79.8170000;79.7500000;79.8170000;46
USDINR;60;20220823;200000;79.8140000;79.8270000;79.7970000;79.8000000;14
USDINR;60;20220823;210000;79.8340000;79.8470000;79.8320000;79.8470000;4
USDINR;60;20220823;220000;79.8470000;79.8570000;79.8320000;79.8470000;7
USDINR;60;20220823;230000;79.8340000;79.8640000;79.8320000;79.8530000;31
USDINR;60;20220824;000000;79.8470000;79.8490000;79.8340000;79.8490000;6
USDINR;60;20220824;010000;79.8490000;79.8490000;79.8490000;79.8490000;2
USDINR;60;20220824;020000;79.8490000;79.8490000;79.8490000;79.8490000;3
USDINR;60;20220824;050000;79.8470000;79.8560000;79.8320000;79.8320000;6
USDINR;60;20220824;070000;79.8310000;79.8650000;79.8200000;79.8600000;166
USDINR;60;20220824;080000;79.8600000;79.8675000;79.7700000;79.7700000;304
USDINR;60;20220824;090000;79.7775000;79.7875000;79.6950000;79.7825000;377
USDINR;60;20220824;100000;79.7800000;79.8050000;79.7400000;79.7450000;338
USDINR;60;20220824;110000;79.7475000;79.7800000;79.7375000;79.7700000;339
USDINR;60;20220824;120000;79.7725000;79.7850000;79.7600000;79.7775000;330
USDINR;60;20220824;130000;79.7775000;79.8275000;79.7230000;79.8080000;532
USDINR;60;20220824;140000;79.8100000;79.8820000;79.7730000;79.8420000;174
USDINR;60;20220824;150000;79.8430000;79.8700000;79.8140000;79.8140000;51
USDINR;60;20220824;160000;79.8270000;79.8500000;79.7480000;79.7680000;130
USDINR;60;20220824;170000;79.7670000;79.8250000;79.7670000;79.8200000;78
USDINR;60;20220824;180000;79.7930000;79.8360000;79.7360000;79.7360000;183
USDINR;60;20220824;190000;79.7600000;79.7820000;79.7320000;79.7600000;42
USDINR;60;20220824;200000;79.7520000;79.8120000;79.7470000;79.7920000;35
USDINR;60;20220824;210000;79.7900000;79.8050000;79.7730000;79.7820000;21
USDINR;60;20220824;220000;79.7800000;79.7820000;79.7600000;79.7700000;9
USDINR;60;20220824;230000;79.7800000;79.7900000;79.7700000;79.7820000;19
USDINR;60;20220825;000000;79.7720000;79.7850000;79.7690000;79.7850000;27
USDINR;60;20220825;010000;79.7920000;79.7920000;79.7920000;79.7920000;1
USDINR;60;20220825;030000;79.7920000;79.7920000;79.7920000;79.7920000;4
USDINR;60;20220825;040000;79.7710000;79.7730000;79.7480000;79.7690000;10
USDINR;60;20220825;050000;79.7730000;79.7730000;79.7400000;79.7430000;13
USDINR;60;20220825;060000;79.7380000;79.8100000;79.7380000;79.7580000;31
