<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDCNY;60;20220909;030000;6.9562000;6.9562000;6.9562000;6.9562000;1
USDCNY;60;20220909;050000;6.9461000;6.9510000;6.9457000;6.9487000;90
USDCNY;60;20220909;060000;6.9489000;6.9489000;6.9416000;6.9435000;196
USDCNY;60;20220909;070000;6.9436000;6.9443000;6.9371000;6.9391000;239
USDCNY;60;20220909;080000;6.9391000;6.9391000;6.9340000;6.9354000;224
USDCNY;60;20220909;090000;6.9354000;6.9382000;6.9346000;6.9377000;253
USDCNY;60;20220909;100000;6.9375000;6.9389000;6.9302000;6.9326000;310
USDCNY;60;20220909;110000;6.9316000;6.9317000;6.9196000;6.9206000;317
USDCNY;60;20220909;120000;6.9199000;6.9230000;6.9165000;6.9172000;284
USDCNY;60;20220909;130000;6.9175000;6.9219000;6.9172000;6.9210000;205
USDCNY;60;20220909;140000;6.9204000;6.9226000;6.9200000;6.9226000;149
USDCNY;60;20220909;150000;6.9226000;6.9226000;6.9173000;6.9225000;150
USDCNY;60;20220909;160000;6.9225000;6.9260000;6.9225000;6.9225000;47
USDCNY;60;20220909;170000;6.9225000;6.9235000;6.9222000;6.9222000;14
USDCNY;60;20220909;180000;6.9222000;6.9240000;6.9222000;6.9240000;18
USDCNY;60;20220909;190000;6.9240000;6.9260000;6.9231000;6.9240000;28
USDCNY;60;20220909;200000;6.9240000;6.9240000;6.9240000;6.9240000;2
USDCNY;60;20220909;220000;6.9240000;6.9240000;6.9240000;6.9240000;5
USDCNY;60;20220909;230000;6.9240000;6.9240000;6.9240000;6.9240000;5
USDCNY;60;20220910;000000;6.9240000;6.9240000;6.9240000;6.9240000;4
USDCNY;60;20220911;210000;6.9240000;6.9240000;6.9240000;6.9240000;1
USDCNY;60;20220912;000000;6.9240000;6.9240000;6.9240000;6.9240000;1
USDCNY;60;20220912;010000;6.9240000;6.9264000;6.9240000;6.9240000;5
USDCNY;60;20220912;040000;6.9240000;6.9240000;6.9240000;6.9240000;2
USDCNY;60;20220912;070000;6.9240000;6.9240000;6.9240000;6.9240000;61
USDCNY;60;20220912;080000;6.9240000;6.9240000;6.9240000;6.9240000;120
USDCNY;60;20220912;090000;6.9240000;6.9240000;6.9240000;6.9240000;120
USDCNY;60;20220912;100000;6.9240000;6.9240000;6.9240000;6.9240000;120
USDCNY;60;20220912;110000;6.9240000;6.9240000;6.9240000;6.9240000;120
USDCNY;60;20220912;120000;6.9240000;6.9240000;6.9240000;6.9240000;120
